,name,id,smiles,formula
593,bacitracin,DB00626,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,C66H103N17O16S
594,baclofen,DB00181,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,C10H12ClNO2
595,barbiturates,DB08844,C12=C(NC(=O)N1)NC(=O)NC2=O,C5H4N4O3
596,benzocaine,DB00825,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C10H20O
597,benzodiazepines,DB12537,C1=CC=C2C(=C1)C=CC=NN2,C9H8N2
598,bepridil hydrochloride,DB00121,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,C10H16N2O3S
599,beta blockers,None,None,None
600,beta-adrenergic blocking agents,DB00381,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,C20H25ClN2O5
601,beta-blocking,None,None,None
602,beta-carotene,DB06755,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C,C40H56
603,beta-interferon,None,None,None
604,bethanechol,DB01019,CC(C[N+](C)(C)C)OC(=O)N,C7H17N2O2
605,bexarotene,DB00307,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,C24H28O2
606,bezafibrate,DB01393,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,C19H20ClNO4
607,bishydroxy-coumarin,DB00778,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,C41H76N2O15
608,bishydroxycoumarin,DB00778,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,C41H76N2O15
609,bitolterol,DB00901,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C,C28H31NO5
610,bivalirudin,DB00006,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]5CCCN5C(=O)[C@@H](CC6=CC=CC=C6)N,C98H138N24O33
611,bleomycin,DB00290,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,C55H84N17O21S3
612,brinzolamide,DB01194,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,C12H21N3O5S3
613,bromelains,DB13281,None,None
614,bromocriptine,DB01200,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,C32H40BrN5O5
615,budesonide,DB01222,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,C25H34O6
616,bupropion,DB01156,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,C13H18ClNO
617,buspirone,DB00490,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,C21H31N5O2
618,buspirone hcl,DB00490,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,C21H31N5O2
619,buspirone hydrochloride,DB00490,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,C21H31N5O2
620,busulfan,DB01008,CS(=O)(=O)OCCCCOS(=O)(=O)C,C6H14O6S2
621,butenafine hcl,DB01091,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32,C23H27N
622,butorphanol,DB00611,C1CC[C@]2([C@@H]3CC4=C([C@@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O,C21H29NO2
623,cabergoline,DB00248,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C,C26H37N5O2
624,calcium acetate,DB00258,CC(=O)[O-].CC(=O)[O-].[Ca+2],C4H6CaO4
625,calcium carbonate,DB06724,C(=O)([O-])[O-].[Ca+2],CCaO3
626,calcium channel,DB01373,[Ca],Ca
627,calcium chloride,DB01164,[Cl-].[Cl-].[Ca+2],CaCl2
628,candesartan cilexetil,DB00796,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,C33H34N6O6
629,capecitabine,DB01101,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,C15H22FN3O6
630,carbachol,DB00411,C[N+](C)(C)CCOC(=O)N,C6H15N2O2
631,"carbamazepine 10,11-epoxide",DB00564,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,C15H12N2O
632,carbenicillin,DB00578,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,C17H18N2O6S
633,carbenicillin indanyl sodium,DB00578,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,C17H18N2O6S
634,cardioplegic solutions,DB00350,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,C9H15N5O
635,cardiotrast,DB00554,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,C15H13N3O4S
636,carvedilol,DB01136,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,C24H26N2O4
637,caspofungin,DB00520,CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@H]([C@H](NC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CCN)O)O)NCCN)O,C52H88N10O15
638,cefamandole,DB01326,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)O,C18H18N6O5S2
639,cefamandole naftate,DB00525,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,C19H17NOS
640,cefazolin,DB01327,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,C14H14N8O4S3
641,cefdinir,DB00535,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O)/C3=CSC(=N3)N)SC1)C(=O)O,C14H13N5O5S2
642,cefditoren,DB01066,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O,C19H18N6O5S3
643,cefditoren pivoxil,DB01066,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O,C19H18N6O5S3
644,cefixime,DB00671,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OCC(=O)O)/C3=CSC(=N3)N)SC1)C(=O)O,C16H15N5O7S2
645,cefmenoxime,DB00267,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O,C16H17N9O5S3
646,cefoperazone,DB01329,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,C25H27N9O8S2
647,cefotaxime sodium,DB00493,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)O,C16H17N5O7S2
648,cefotetan,DB01330,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O,C17H17N7O8S4
649,cefoxitin,DB01331,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,C16H17N3O7S2
650,cefprozil,DB01150,C/C=C/C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,C18H19N3O5S
651,ceftazidime,DB00438,CC(C)(C(=O)O)O/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],C22H22N6O7S2
652,ceftibuten,DB01415,C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O,C15H14N4O6S2
653,celecoxib,DB00482,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,C17H14F3N3O2S
654,cephalexin,DB00567,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,C16H17N3O4S
655,cephaloridine,DB09008,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4,C19H17N3O4S2
656,cephalothin,DB00456,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,C16H16N2O6S2
657,cephalothin sodium,DB00456,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,C16H16N2O6S2
658,cerivastatin sodium,DB00439,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)/C=C/[C@H](C[C@H](CC(=O)O)O)O,C26H34FNO5
659,cetirizine,DB00341,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,C21H25ClN2O3
660,chlordiazepoxide,DB00475,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,C16H14ClN3O
661,chloroprocaine,DB01161,CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl,C13H19ClN2O2
662,chlorothiazide,DB00880,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,C7H6ClN3O4S2
663,chlortetracycline,DB09093,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,C22H23ClN2O8
664,cholestryramine,None,None,None
665,choline salicylate,DB14006,C[N+](C)(C)CCO.C1=CC=C(C(=C1)C(=O)O)[O-],C12H19NO4
666,chymotrypsin,DB09375,None,None
667,ciclesonide,DB01410,CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,C32H44O7
668,ciclosporin,DB00091,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,C62H111N11O12
669,cilostazol,DB01166,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,C20H27N5O2
670,cimetidine 400 mg,DB00501,CC1=C(N=CN1)CSCCNC(=NC)NC#N,C10H16N6S
671,cinacalcet,DB01012,C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F,C22H22F3N
672,cinchophen,DB13551,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O,C16H11NO2
673,cinoxacin,DB00827,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,C12H10N2O5
674,ciprofloxacin,DB00537,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,C17H18FN3O3
675,cis-platinum,DB00515,N.N.Cl[Pt+2]Cl,Cl2H6N2Pt
676,clobazam,DB00349,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,C16H13ClN2O2
677,clofazimine,DB00845,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,C27H22Cl2N4
678,clofibrate,DB00636,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,C12H15ClO3
679,clomipramine,DB01242,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,C19H23ClN2
680,clopidogrel,DB00758,COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,C16H16ClNO2S
681,clorazepate dipotassium,DB00628,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O,C16H11ClN2O3
682,clotrimazole,DB00257,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,C22H17ClN2
683,cloxacillin,DB01147,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,C19H18ClN3O5S
684,colestipol hydrochloride,DB00375,None,None
685,colistin,DB00803,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C(NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)[C@@H](C)O,C52H98N16O13
686,conivaptan,DB00872,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6,C32H26N4O2
687,conjugated estrogens,DB00286,None,None
688,corticosteroid,DB00297,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,C18H28N2O
689,cycloserine,DB00260,C1[C@H](C(=O)NO1)N,C3H6N2O2
690,cyclosporin a,DB00091,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,C62H111N11O12
691,d-amphetamine,DB01576,C[C@@H](CC1=CC=CC=C1)N,C9H13N
692,dacarbazine,DB00851,CN(C)/N=N/C1=C(NC=N1)C(=O)N,C6H10N6O
693,dalfopristin,DB01764,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2[C@H]1C(=O)O[C@@H]([C@@H](/C=C/C(=O)NC/C=C/C(=C/[C@H](CC(=O)CC3=NC(=CO3)C2=O)O)/C)C)C(C)C,C34H50N4O9S
694,dantrolene sodium,DB01219,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],C14H10N4O5
695,dapsone,DB00250,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,C12H12N2O2S
696,daptomycin,DB00080,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)[C@H](C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,C72H101N17O26
697,darbepoetin,DB00012,None,C815H1317N233O241S5
698,debrisoquin,DB04840,C1CN(CC2=CC=CC=C21)C(=N)N,C10H13N3
699,decamethonium,DB01245,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,C16H38N2
700,deferasirox,DB01609,C1=CC=C(C(=C1)C2=NN(C(=N2)C3=CC=CC=C3O)C4=CC=C(C=C4)C(=O)O)O,C21H15N3O4
701,delavirdine,DB00705,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,C22H28N6O3S
702,des-ciclesonide,DB01410,CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6,C32H44O7
703,desethylamiodarone,DB01118,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,C25H29I2NO3
704,desflurane,DB01189,C(C(F)(F)F)(OC(F)F)F,C3H2F6O
705,desipramine,DB01151,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,C18H22N2
706,desipramine hydrochloride,DB01151,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,C18H22N2
707,dexmedetomidine,DB00633,CC1=C(C(=CC=C1)[C@H](C)C2=CN=CN2)C,C13H16N2
708,dextran,DB09255,None,None
709,dextromethorphan hydrobromide,DB00514,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,C18H25NO
710,dextropropoxyphene,DB00647,CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C,C22H29NO2
711,dextrothyroxine,DB00509,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@H](C(=O)O)N,C15H11I4NO4
712,dezocine,DB01209,C[C@]12CCCCC[C@H]([C@@H]1N)CC3=C2C=C(C=C3)O,C16H23NO
713,diazoxide,DB01119,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,C8H7ClN2O2S
714,dicyclomine,DB00804,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,C19H35NO2
715,dideoxyinosine,DB00900,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2N=CNC3=O,C10H12N4O3
716,diethylpropion,DB00937,CCN(CC)C(C)C(=O)C1=CC=CC=C1,C13H19NO
717,diethylstilbestrol,DB00255,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,C18H20O2
718,digitoxin,DB01396,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5CC[C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)C)C)C)O)O,C41H64O13
719,dihydroergotamine mesylate,DB00320,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,C33H37N5O5
720,dihydrotachysterol,DB01070,C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,C28H46O
721,diltiazem hydrochloride,DB00343,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,C22H26N2O4S
722,dinoprost,DB12789,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,C20H34O5
723,diphenidol,DB01231,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,C21H27NO
724,diphenoxylate,DB01081,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,C30H32N2O2
725,diphenoxylate hydrochloride,DB00121,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,C10H16N2O3S
726,diphenylhydantoin,DB00252,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,C15H12N2O2
727,dipyrone,DB04817,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)O,C13H17N3O4S
728,dirithromycin,DB00954,CC[C@@H]1[C@@]([C@H]2[C@H]([C@H]([C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)C)O)(C)O)C)N[C@H](O2)COCCOC)C)(C)O,C42H78N2O14
729,disopyramide,DB00280,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,C21H29N3O
730,disopyramide phosphate,DB00280,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,C21H29N3O
731,diuretic,None,None,None
732,diuretics,None,None,None
733,divalproex sodium,DB00313,CCCC(CCC)C(=O)O,C8H16O2
734,dobutamine,DB00841,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,C18H23NO3
735,docetaxel,DB01248,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,C43H53NO14
736,dofetilide,DB00204,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C,C19H27N3O5S2
737,dofetillide,None,None,None
738,dolasetron,DB00757,C1[C@@H]2CC(C[C@H]3N2CC(=O)C1C3)OC(=O)C4=CNC5=CC=CC=C54,C19H20N2O3
739,dopamine hcl,DB00988,C1=CC(=C(C=C1CCN)O)O,C8H11NO2
740,dornase alfa,DB00003,None,C1321H1999N339O396S9
741,dorzolamide,DB00869,CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C,C10H16N2O4S3
742,doxapram,DB00561,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,C24H30N2O2
743,doxazosin,DB00590,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,C23H25N5O5
744,doxepin,DB01142,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=CC=CC=C31,C19H21NO
745,doxorubicin hcl,DB00997,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,C27H29NO11
746,doxycycline,DB00254,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,C22H24N2O8
747,droperidol,DB00450,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,C22H22FN3O2
748,drug,DB00201,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,C8H10N4O2
749,drugs,DB00945,CC(=O)OC1=CC=CC=C1C(=O)O,C9H8O4
750,dyphylline,DB00651,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,C10H14N4O4
751,edrophonium,DB01010,CC[N+](C)(C)C1=CC(=CC=C1)O,C10H16NO
752,enalaprilat,DB09477,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O,C18H24N2O5
753,encainide,DB01228,CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC,C22H28N2O2
754,enfuvirtide,DB00109,None,C204H301N51O64
755,enhancers,DB11150,[O-]S(=O)(=O)[O-].[Ba+2],BaO4S
756,enoximone,DB04880,CC1=C(NC(=O)N1)C(=O)C2=CC=C(C=C2)SC,C12H12N2O2S
757,entacapone,DB00494,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N,C14H15N3O5
758,entecavir,DB00442,C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2N=C(NC3=O)N,C12H15N5O3
759,epirubicin,DB00445,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,C27H29NO11
760,eplerenone,DB00700,C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@]24[C@H](O4)C[C@]5([C@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC,C24H30O6
761,eptifibatide,DB00063,None,C35H49N11O9S2
